created_at,TextPivot,Count of Number of Records
20/4/2020,Trump,1384
20/4/2020,testing,1235
20/4/2020,test,558
20/4/2020,state,800
20/4/2020,right,940
20/4/2020,news,770
20/4/2020,government,904
20/4/2020,free,631
20/4/2020,@realDonaldTrump,1259
21/4/2020,world,1081
21/4/2020,WHO,653
21/4/2020,US,1023
21/4/2020,Trump,1500
21/4/2020,testing,956
21/4/2020,test,626
21/4/2020,state,734
21/4/2020,right,791
21/4/2020,news,715
21/4/2020,government,832
21/4/2020,free,569
21/4/2020,@realDonaldTrump,1348
15/4/2020,world,1427
15/4/2020,WHO,1972
15/4/2020,US,1307
15/4/2020,Trump,2343
15/4/2020,testing,904
15/4/2020,test,556
15/4/2020,state,685
15/4/2020,right,916
15/4/2020,news,765
15/4/2020,government,1017
15/4/2020,@realDonaldTrump,1552
16/4/2020,world,1054
16/4/2020,WHO,1178
16/4/2020,US,1079
16/4/2020,Trump,1939
16/4/2020,testing,947
16/4/2020,test,462
16/4/2020,state,690
16/4/2020,right,867
16/4/2020,news,643
16/4/2020,government,929
16/4/2020,@realDonaldTrump,1204
17/4/2020,world,908
17/4/2020,WHO,586
17/4/2020,US,861
17/4/2020,Trump,1334
17/4/2020,testing,815
17/4/2020,test,487
17/4/2020,state,579
17/4/2020,right,605
17/4/2020,news,647
17/4/2020,government,783
17/4/2020,@realDonaldTrump,1104
18/4/2020,world,996
18/4/2020,WHO,437
18/4/2020,US,826
18/4/2020,Trump,1095
18/4/2020,testing,762
18/4/2020,test,451
18/4/2020,state,515
18/4/2020,right,775
18/4/2020,news,532
18/4/2020,government,815
18/4/2020,@realDonaldTrump,1274
19/4/2020,world,990
19/4/2020,WHO,360
19/4/2020,US,667
19/4/2020,Trump,867
19/4/2020,testing,660
19/4/2020,test,287
19/4/2020,state,333
19/4/2020,right,531
19/4/2020,news,388
19/4/2020,government,649
19/4/2020,@realDonaldTrump,779
20/4/2020,world,1003
20/4/2020,WHO,365
20/4/2020,US,861
20/4/2020,Trump,1344
20/4/2020,testing,895
20/4/2020,test,478
20/4/2020,state,731
20/4/2020,right,807
20/4/2020,news,585
20/4/2020,government,755
20/4/2020,@realDonaldTrump,1086
21/4/2020,world,811
21/4/2020,WHO,406
21/4/2020,US,779
21/4/2020,Trump,1077
21/4/2020,testing,749
21/4/2020,test,452
21/4/2020,state,510
21/4/2020,right,625
21/4/2020,news,528
21/4/2020,government,719
21/4/2020,@realDonaldTrump,931
15/4/2020,world,1324
15/4/2020,World,932
15/4/2020,WHO,1993
15/4/2020,US,1203
15/4/2020,Trump,2438
15/4/2020,testing,926
15/4/2020,state,788
15/4/2020,right,980
15/4/2020,news,763
15/4/2020,government,913
15/4/2020,@realDonaldTrump,1582
16/4/2020,world,1463
16/4/2020,World,1128
16/4/2020,WHO,1627
16/4/2020,US,1513
16/4/2020,Trump,2409
16/4/2020,testing,1217
16/4/2020,state,934
16/4/2020,right,1161
16/4/2020,news,961
16/4/2020,government,1257
16/4/2020,@realDonaldTrump,1406
17/4/2020,world,917
17/4/2020,World,455
17/4/2020,WHO,647
17/4/2020,US,804
17/4/2020,Trump,1609
17/4/2020,testing,934
17/4/2020,state,618
17/4/2020,right,758
17/4/2020,news,685
17/4/2020,government,941
17/4/2020,@realDonaldTrump,1690
18/4/2020,world,806
18/4/2020,World,291
18/4/2020,WHO,357
18/4/2020,US,654
18/4/2020,Trump,975
18/4/2020,testing,593
18/4/2020,state,422
18/4/2020,right,618
18/4/2020,news,377
18/4/2020,government,670
18/4/2020,@realDonaldTrump,875
19/4/2020,world,1511
19/4/2020,World,346
19/4/2020,WHO,551
19/4/2020,US,1050
19/4/2020,Trump,1661
19/4/2020,testing,1103
19/4/2020,state,673
19/4/2020,right,876
19/4/2020,news,636
19/4/2020,government,1117
19/4/2020,@realDonaldTrump,1533
20/4/2020,world,1247
20/4/2020,World,292
20/4/2020,WHO,360
20/4/2020,US,1099
20/4/2020,Trump,1494
20/4/2020,testing,1216
20/4/2020,state,813
20/4/2020,right,909
20/4/2020,news,757
20/4/2020,government,862
20/4/2020,@realDonaldTrump,1337
21/4/2020,world,587
21/4/2020,World,191
21/4/2020,WHO,405
21/4/2020,US,643
21/4/2020,Trump,1013
21/4/2020,testing,578
21/4/2020,state,384
21/4/2020,right,502
21/4/2020,news,432
21/4/2020,government,495
21/4/2020,@realDonaldTrump,955
15/4/2020,world,2805
15/4/2020,Trump,2524
15/4/2020,testing,1087
15/4/2020,test,648
15/4/2020,States,554
15/4/2020,State,1049
15/4/2020,right,1089
15/4/2020,President,854
15/4/2020,news,1290
15/4/2020,Government,1308
15/4/2020,free,811
15/4/2020,@realDonaldTrump,1657
16/4/2020,world,1043
16/4/2020,Trump,881
16/4/2020,testing,547
16/4/2020,test,316
16/4/2020,states,279
16/4/2020,state,553
16/4/2020,right,540
16/4/2020,President,332
16/4/2020,news,587
16/4/2020,Government,592
16/4/2020,free,472
16/4/2020,@realDonaldTrump,701
17/4/2020,world,1556
17/4/2020,Trump,1333
17/4/2020,Testing,1059
17/4/2020,test,598
17/4/2020,states,569
17/4/2020,State,917
17/4/2020,right,772
17/4/2020,president,557
17/4/2020,news,1050
17/4/2020,government,1192
17/4/2020,free,652
17/4/2020,@realDonaldTrump,1195
18/4/2020,world,950
18/4/2020,Trump,877
18/4/2020,testing,579
18/4/2020,test,362
18/4/2020,States,360
18/4/2020,state,484
18/4/2020,right,484
18/4/2020,President,393
18/4/2020,News,568
18/4/2020,government,644
18/4/2020,free,262
18/4/2020,@realDonaldTrump,855
19/4/2020,WORLD,864
19/4/2020,Trump,689
19/4/2020,testing,593
19/4/2020,test,228
19/4/2020,states,321
19/4/2020,state,409
19/4/2020,right,464
19/4/2020,president,254
19/4/2020,news,410
19/4/2020,government,609
19/4/2020,free,200
19/4/2020,@realDonaldTrump,782
20/4/2020,world,1015
20/4/2020,Trump,712
20/4/2020,testing,770
20/4/2020,test,376
20/4/2020,States,436
20/4/2020,state,675
20/4/2020,right,585
20/4/2020,President,337
20/4/2020,News,705
20/4/2020,government,720
20/4/2020,free,502
20/4/2020,@realDonaldTrump,782
21/4/2020,world,1383
21/4/2020,Trump,1085
21/4/2020,testing,1073
21/4/2020,test,666
21/4/2020,states,639
21/4/2020,State,954
21/4/2020,right,932
21/4/2020,President,578
21/4/2020,news,1033
21/4/2020,government,1003
21/4/2020,FREE,641
21/4/2020,@realDonaldTrump,1237
22/4/2020,world,924
22/4/2020,US,872
22/4/2020,Trump,1032
22/4/2020,testing,779
22/4/2020,test,443
22/4/2020,state,613
22/4/2020,right,608
22/4/2020,news,543
22/4/2020,government,634
22/4/2020,free,402
22/4/2020,@realDonaldTrump,851
23/4/2020,world,1294
23/4/2020,US,1226
23/4/2020,Trump,1521
23/4/2020,testing,1074
23/4/2020,test,693
23/4/2020,state,890
23/4/2020,right,998
23/4/2020,news,954
23/4/2020,government,958
23/4/2020,free,665
23/4/2020,@realDonaldTrump,1221
24/4/2020,world,1024
24/4/2020,US,892
24/4/2020,Trump,2559
24/4/2020,testing,712
24/4/2020,test,503
24/4/2020,state,508
24/4/2020,right,712
24/4/2020,news,691
24/4/2020,government,582
24/4/2020,free,481
24/4/2020,@realDonaldTrump,1749
25/4/2020,world,858
25/4/2020,US,622
25/4/2020,Trump,1170
25/4/2020,testing,525
25/4/2020,test,385
25/4/2020,state,477
25/4/2020,right,521
25/4/2020,news,492
25/4/2020,government,607
25/4/2020,free,343
25/4/2020,@realDonaldTrump,1045
26/4/2020,world,594
26/4/2020,US,551
26/4/2020,Trump,714
26/4/2020,testing,456
26/4/2020,test,294
26/4/2020,state,374
26/4/2020,right,387
26/4/2020,news,392
26/4/2020,government,461
26/4/2020,free,314
26/4/2020,@realDonaldTrump,841
27/4/2020,world,871
27/4/2020,US,738
27/4/2020,Trump,812
27/4/2020,testing,709
27/4/2020,test,450
27/4/2020,state,604
27/4/2020,right,577
27/4/2020,news,576
27/4/2020,government,643
27/4/2020,free,400
27/4/2020,@realDonaldTrump,1027
28/4/2020,world,1181
28/4/2020,US,1113
28/4/2020,Trump,1270
28/4/2020,testing,1067
28/4/2020,test,591
28/4/2020,state,696
28/4/2020,right,821
28/4/2020,news,744
28/4/2020,government,1005
28/4/2020,free,727
28/4/2020,@realDonaldTrump,1266
22/4/2020,world,1045
22/4/2020,US,1002
22/4/2020,Trump,1194
22/4/2020,testing,909
22/4/2020,test,526
22/4/2020,state,658
22/4/2020,right,723
22/4/2020,news,655
22/4/2020,government,709
22/4/2020,free,463
22/4/2020,@realDonaldTrump,1074
23/4/2020,world,1041
23/4/2020,US,1061
23/4/2020,Trump,1437
23/4/2020,testing,932
23/4/2020,test,626
23/4/2020,state,733
23/4/2020,right,818
23/4/2020,news,783
23/4/2020,government,769
23/4/2020,free,582
23/4/2020,@realDonaldTrump,1136
24/4/2020,world,1040
24/4/2020,US,864
24/4/2020,Trump,2591
24/4/2020,testing,720
24/4/2020,test,463
24/4/2020,state,576
24/4/2020,right,742
24/4/2020,news,709
24/4/2020,government,628
24/4/2020,free,528
24/4/2020,@realDonaldTrump,1819
25/4/2020,world,783
25/4/2020,US,667
25/4/2020,Trump,1056
25/4/2020,testing,482
25/4/2020,test,351
25/4/2020,state,422
25/4/2020,right,479
25/4/2020,news,441
25/4/2020,government,460
25/4/2020,free,317
25/4/2020,@realDonaldTrump,963
26/4/2020,world,453
26/4/2020,US,444
26/4/2020,Trump,546
26/4/2020,testing,328
26/4/2020,test,209
26/4/2020,state,286
26/4/2020,right,280
26/4/2020,news,290
26/4/2020,government,372
26/4/2020,free,193
26/4/2020,@realDonaldTrump,580
27/4/2020,world,1037
27/4/2020,US,979
27/4/2020,Trump,1040
27/4/2020,testing,1035
27/4/2020,test,585
27/4/2020,state,726
27/4/2020,right,759
27/4/2020,news,742
27/4/2020,government,851
27/4/2020,free,603
27/4/2020,@realDonaldTrump,1242
28/4/2020,world,1134
28/4/2020,US,1191
28/4/2020,Trump,1286
28/4/2020,testing,1067
28/4/2020,test,655
28/4/2020,state,877
28/4/2020,right,861
28/4/2020,news,743
28/4/2020,government,1048
28/4/2020,free,687
28/4/2020,@realDonaldTrump,1359
22/4/2020,world,1180
22/4/2020,US,1169
22/4/2020,Trump,1452
22/4/2020,testing,1053
22/4/2020,test,610
22/4/2020,state,734
22/4/2020,right,855
22/4/2020,news,786
22/4/2020,government,885
22/4/2020,free,552
22/4/2020,@realDonaldTrump,1275
23/4/2020,world,941
23/4/2020,US,888
23/4/2020,Trump,1426
23/4/2020,testing,925
23/4/2020,test,589
23/4/2020,state,670
23/4/2020,right,824
23/4/2020,news,699
23/4/2020,government,682
23/4/2020,free,554
23/4/2020,@realDonaldTrump,1097
24/4/2020,world,1008
24/4/2020,US,1057
24/4/2020,Trump,2846
24/4/2020,testing,822
24/4/2020,test,507
24/4/2020,state,703
24/4/2020,right,876
24/4/2020,news,743
24/4/2020,government,615
24/4/2020,free,589
24/4/2020,@realDonaldTrump,1916
25/4/2020,world,625
25/4/2020,US,587
25/4/2020,Trump,908
25/4/2020,testing,417
25/4/2020,test,279
25/4/2020,state,417
25/4/2020,right,437
25/4/2020,news,458
25/4/2020,government,392
25/4/2020,free,264
25/4/2020,@realDonaldTrump,950
26/4/2020,world,584
26/4/2020,US,526
26/4/2020,Trump,705
26/4/2020,testing,377
26/4/2020,test,272
26/4/2020,state,397
26/4/2020,right,381
26/4/2020,news,405
26/4/2020,government,431
26/4/2020,free,235
26/4/2020,@realDonaldTrump,745
27/4/2020,world,1246
27/4/2020,US,1119
27/4/2020,Trump,1269
27/4/2020,testing,1144
27/4/2020,test,620
27/4/2020,state,925
27/4/2020,right,853
27/4/2020,news,775
27/4/2020,government,1022
27/4/2020,free,730
27/4/2020,@realDonaldTrump,1434
28/4/2020,world,871
28/4/2020,US,893
28/4/2020,Trump,910
28/4/2020,testing,796
28/4/2020,test,442
28/4/2020,state,582
28/4/2020,right,690
28/4/2020,news,551
28/4/2020,government,803
28/4/2020,free,498
28/4/2020,@realDonaldTrump,885
29/4/2020,@realDonaldTrump,20079
29/4/2020,America,6087
29/4/2020,Americans,6819
29/4/2020,black,6068
29/4/2020,government,10419
29/4/2020,news,9079
29/4/2020,News,7737
29/4/2020,police,6354
29/4/2020,right,10714
29/4/2020,state,8188
29/4/2020,test,8463
29/4/2020,tested,6197
29/4/2020,testing,7726
29/4/2020,Trump,17771
29/4/2020,US,10806
29/4/2020,WHO,7135
29/4/2020,world,14156
30/4/2020,world,10772
30/4/2020,Trump,16722
30/4/2020,tests,4916
30/4/2020,testing,8098
30/4/2020,tested,4987
30/4/2020,test,6467
30/4/2020,States,5051
30/4/2020,state,9403
30/4/2020,right,6702
30/4/2020,president,5053
30/4/2020,open,4654
30/4/2020,News,11561
30/4/2020,government,8945
30/4/2020,free,5373
30/4/2020,Americans,4617
30/4/2020,@realDonaldTrump,10941
1/5/2020,@realDonaldTrump,2802
1/5/2020,free,2114
1/5/2020,government,2893
1/5/2020,news,2561
1/5/2020,right,2477
1/5/2020,state,2884
1/5/2020,test,1945
1/5/2020,testing,3061
1/5/2020,tests,2259
1/5/2020,Trump,2913
1/5/2020,US,2840
1/5/2020,world,3960
2/5/2020,@realDonaldTrump,2260
2/5/2020,free,1111
2/5/2020,government,1722
2/5/2020,news,1487
2/5/2020,right,1772
2/5/2020,state,1698
2/5/2020,test,1446
2/5/2020,testing,1952
2/5/2020,tests,1248
2/5/2020,Trump,1882
2/5/2020,US,2342
2/5/2020,world,2696
3/5/2020,world,11681
3/5/2020,Trump,16382
3/5/2020,testing,6666
3/5/2020,tested,4171
3/5/2020,test,7185
3/5/2020,states,5931
3/5/2020,state,8769
3/5/2020,right,6650
3/5/2020,president,5656
3/5/2020,news,10800
3/5/2020,media,4251
3/5/2020,Govt,4251
3/5/2020,government,9086
3/5/2020,Americans,4297
3/5/2020,@realDonaldTrump,12566
4/5/2020,World,11950
4/5/2020,Trump,17484
4/5/2020,testing,7344
4/5/2020,test,6912
4/5/2020,States,5656
4/5/2020,state,8970
4/5/2020,right,6694
4/5/2020,president,5659
4/5/2020,open,5236
4/5/2020,news,12260
4/5/2020,Govt,4585
4/5/2020,government,10071
4/5/2020,free,4836
4/5/2020,@realDonaldTrump,10776
5/5/2020,world,12702
5/5/2020,Trump,18338
5/5/2020,tests,5029
5/5/2020,testing,7754
5/5/2020,test,6880
5/5/2020,states,7078
5/5/2020,state,9334
5/5/2020,right,7411
5/5/2020,President,6116
5/5/2020,open,5507
5/5/2020,news,12449
5/5/2020,government,11908
5/5/2020,force,4972
5/5/2020,@realDonaldTrump,12260
6/5/2020,@realDonaldTrump,11012
6/5/2020,Americans,4471
6/5/2020,force,4837
6/5/2020,government,10452
6/5/2020,news,11324
6/5/2020,open,4917
6/5/2020,President,5683
6/5/2020,Right,6776
6/5/2020,state,8210
6/5/2020,states,6269
6/5/2020,test,6306
6/5/2020,tested,4260
6/5/2020,testing,6713
6/5/2020,tests,4530
6/5/2020,Trump,17061
6/5/2020,World,11427
7/5/2020,@realDonaldTrump,9055
7/5/2020,Americans,4431
7/5/2020,force,5469
7/5/2020,free,4261
7/5/2020,government,9873
7/5/2020,News,12983
7/5/2020,open,4634
7/5/2020,president,5113
7/5/2020,right,6967
7/5/2020,State,8968
7/5/2020,states,5342
7/5/2020,test,6222
7/5/2020,tested,4617
7/5/2020,testing,8218
7/5/2020,tests,4344
7/5/2020,Trump,16892
7/5/2020,world,10560
8/5/2020,@realDonaldTrump,8471
8/5/2020,FREE,4847
8/5/2020,government,10283
8/5/2020,News,12967
8/5/2020,open,4972
8/5/2020,president,4994
8/5/2020,right,7320
8/5/2020,state,9695
8/5/2020,states,5238
8/5/2020,test,7256
8/5/2020,tested,6857
8/5/2020,testing,8850
8/5/2020,tests,5892
8/5/2020,Trump,17452
8/5/2020,White,4839
8/5/2020,world,11448
9/5/2020,@realDonaldTrump,8714
9/5/2020,government,10022
9/5/2020,News,12147
9/5/2020,Open,4708
9/5/2020,President,5904
9/5/2020,right,7200
9/5/2020,state,9669
9/5/2020,States,5410
9/5/2020,test,8540
9/5/2020,tested,8008
9/5/2020,testing,9590
9/5/2020,tests,7474
9/5/2020,Trump,18759
9/5/2020,White,6231
9/5/2020,world,12024
10/5/2020,@realDonaldTrump,10010
10/5/2020,Americans,4414
10/5/2020,government,8445
10/5/2020,govt,4119
10/5/2020,News,10468
10/5/2020,open,4086
10/5/2020,President,5980
10/5/2020,right,7036
10/5/2020,state,8215
10/5/2020,states,4839
10/5/2020,test,8292
10/5/2020,tested,6801
10/5/2020,testing,8198
10/5/2020,tests,5190
10/5/2020,TRUMP,16499
10/5/2020,White,7698
10/5/2020,World,10841
11/5/2020,@realDonaldTrump,14714
11/5/2020,Americans,4493
11/5/2020,government,9721
11/5/2020,news,10038
11/5/2020,President,6161
11/5/2020,Right,6638
11/5/2020,state,7136
11/5/2020,states,4519
11/5/2020,test,6822
11/5/2020,tested,5361
11/5/2020,testing,6356
11/5/2020,tests,4556
11/5/2020,Trump,15535
11/5/2020,White,6340
11/5/2020,world,11157
12/5/2020,@realDonaldTrump,13346
12/5/2020,Americans,4418
12/5/2020,government,9475
12/5/2020,News,11004
12/5/2020,OpEn,4715
12/5/2020,President,6700
12/5/2020,right,6238
12/5/2020,state,8319
12/5/2020,states,5460
12/5/2020,Test,6886
12/5/2020,Tested,5362
12/5/2020,testing,9355
12/5/2020,tests,4185
12/5/2020,Trump,17928
12/5/2020,White,6539
12/5/2020,WORLD,10355
13/5/2020,@realDonaldTrump,12632
13/5/2020,Americans,4901
13/5/2020,Fauci,7143
13/5/2020,government,9463
13/5/2020,news,10652
13/5/2020,open,4965
13/5/2020,President,5940
13/5/2020,right,6884
13/5/2020,State,8270
13/5/2020,states,5723
13/5/2020,test,7357
13/5/2020,tested,4605
13/5/2020,testing,8961
13/5/2020,Trump,15843
13/5/2020,world,11750
14/5/2020,@realDonaldTrump,10278
14/5/2020,free,4739
14/5/2020,government,11520
14/5/2020,NEWS,12784
14/5/2020,open,5737
14/5/2020,president,5267
14/5/2020,right,7401
14/5/2020,state,9049
14/5/2020,States,5535
14/5/2020,test,7991
14/5/2020,tested,4676
14/5/2020,testing,7846
14/5/2020,Trump,15737
14/5/2020,world,11718
15/5/2020,@realDonaldTrump,11722
15/5/2020,americans,4436
15/5/2020,free,4528
15/5/2020,government,9164
15/5/2020,news,11258
15/5/2020,open,5064
15/5/2020,President,5229
15/5/2020,right,7089
15/5/2020,state,8313
15/5/2020,States,5006
15/5/2020,test,8748
15/5/2020,testing,7991
15/5/2020,trump,15615
15/5/2020,world,11052
16/5/2020,@realDonaldTrump,11491
16/5/2020,Americans,4569
16/5/2020,free,4957
16/5/2020,government,9517
16/5/2020,news,12179
16/5/2020,open,5641
16/5/2020,President,5216
16/5/2020,right,7365
16/5/2020,State,8176
16/5/2020,States,5498
16/5/2020,test,7733
16/5/2020,tested,4697
16/5/2020,testing,8573
16/5/2020,Trump,17959
16/5/2020,world,11835
17/5/2020,@realDonaldTrump,24063
17/5/2020,Americans,7985
17/5/2020,FREE,6672
17/5/2020,government,13829
17/5/2020,news,17914
17/5/2020,Obama,7139
17/5/2020,open,7540
17/5/2020,president,11001
17/5/2020,right,11137
17/5/2020,state,12786
17/5/2020,States,8059
17/5/2020,test,10769
17/5/2020,tested,6844
17/5/2020,testing,12242
17/5/2020,Trump,28766
17/5/2020,world,17675
18/5/2020,@realDonaldTrump,22721
18/5/2020,Americans,7317
18/5/2020,free,6555
18/5/2020,government,14469
18/5/2020,news,16047
18/5/2020,Obama,7677
18/5/2020,open,7393
18/5/2020,president,9336
18/5/2020,right,10525
18/5/2020,State,13221
18/5/2020,states,8258
18/5/2020,test,10835
18/5/2020,tested,6681
18/5/2020,testing,10599
18/5/2020,Trump,29701
18/5/2020,World,17391
19/5/2020,@realDonaldTrump,23980
19/5/2020,free,8046
19/5/2020,government,15281
19/5/2020,hydroxychloroquine,10539
19/5/2020,media,7527
19/5/2020,News,24104
19/5/2020,OPEN,8757
19/5/2020,President,12782
19/5/2020,right,12249
19/5/2020,state,14444
19/5/2020,states,9104
19/5/2020,Test,11848
19/5/2020,tested,10196
19/5/2020,testing,12606
19/5/2020,Trump,35218
19/5/2020,world,20979
22/5/2020,@realDonaldTrump,3293
22/5/2020,government,3573
22/5/2020,news,2324
22/5/2020,News,2970
22/5/2020,right,2013
22/5/2020,state,2335
22/5/2020,test,2514
22/5/2020,tested,1655
22/5/2020,testing,2333
22/5/2020,tests,1729
22/5/2020,Trump,4959
22/5/2020,US,2653
22/5/2020,world,3611
23/5/2020,@realDonaldTrump,2556
23/5/2020,government,3566
23/5/2020,News,2653
23/5/2020,news,1859
23/5/2020,right,2152
23/5/2020,state,2037
23/5/2020,test,1697
23/5/2020,tested,1556
23/5/2020,testing,1552
23/5/2020,Trump,3782
23/5/2020,US,2153
23/5/2020,world,3079
24/5/2020,@realDonaldTrump,15473
24/5/2020,America,5850
24/5/2020,Americans,6731
24/5/2020,government,11802
24/5/2020,news,12278
24/5/2020,President,6251
24/5/2020,right,9534
24/5/2020,state,9501
24/5/2020,States,7099
24/5/2020,test,6715
24/5/2020,testing,6169
24/5/2020,Trump,18275
24/5/2020,World,12294
25/5/2020,@realdonaldtrump,19924
25/5/2020,Americans,7214
25/5/2020,government,12669
25/5/2020,media,6369
25/5/2020,Memorial,7524
25/5/2020,news,13976
25/5/2020,President,7464
25/5/2020,right,9288
25/5/2020,State,10141
25/5/2020,states,7278
25/5/2020,test,8404
25/5/2020,tested,6013
25/5/2020,testing,7279
25/5/2020,Trump,18461
25/5/2020,World,13302
26/5/2020,@realDonaldTrump,19682
26/5/2020,Americans,6701
26/5/2020,government,13794
26/5/2020,media,6928
26/5/2020,news,16529
26/5/2020,open,6479
26/5/2020,President,6757
26/5/2020,Right,9652
26/5/2020,state,11405
26/5/2020,States,8081
26/5/2020,test,9891
26/5/2020,tested,6828
26/5/2020,Testing,9625
26/5/2020,Trump,19147
26/5/2020,world,15286
27/5/2020,@realDonaldTrump,20948
27/5/2020,Americans,8491
27/5/2020,Free,6495
27/5/2020,Government,13271
27/5/2020,news,15677
27/5/2020,president,6862
27/5/2020,right,9236
27/5/2020,State,11309
27/5/2020,states,8457
27/5/2020,test,10471
27/5/2020,tested,6767
27/5/2020,testing,9624
27/5/2020,Trump,18337
27/5/2020,world,15417
28/5/2020,@realDonaldTrump,17485
28/5/2020,Americans,6906
28/5/2020,free,6578
28/5/2020,government,13091
28/5/2020,Media,6193
28/5/2020,News,13436
28/5/2020,President,6288
28/5/2020,right,8802
28/5/2020,state,10973
28/5/2020,states,7344
28/5/2020,test,10499
28/5/2020,tested,6075
28/5/2020,testing,8558
28/5/2020,Trump,16177
28/5/2020,world,14753
29/5/2020,@realDonaldTrump,20647
29/5/2020,America,6183
29/5/2020,Americans,6971
29/5/2020,black,6189
29/5/2020,government,10338
29/5/2020,news,9103
29/5/2020,News,7722
29/5/2020,police,6365
29/5/2020,right,10767
29/5/2020,state,8230
29/5/2020,test,8521
29/5/2020,tested,6136
29/5/2020,testing,7694
29/5/2020,Trump,18686
29/5/2020,US,11534
29/5/2020,WHO,7640
29/5/2020,world,14323
30/5/2020,@realDonaldTrump,15895
30/5/2020,America,7095
30/5/2020,black,6741
30/5/2020,government,9116
30/5/2020,news,6888
30/5/2020,News,6319
30/5/2020,open,5348
30/5/2020,police,7141
30/5/2020,protest,5936
30/5/2020,protests,7855
30/5/2020,right,10881
30/5/2020,riots,7954
30/5/2020,state,6698
30/5/2020,test,6244
30/5/2020,tested,5393
30/5/2020,testing,5741
30/5/2020,Trump,14618
30/5/2020,US,8817
30/5/2020,world,11215
31/5/2020,@realDonaldTrump,14912
31/5/2020,America,8986
31/5/2020,black,8358
31/5/2020,government,9858
31/5/2020,media,5526
31/5/2020,news,7702
31/5/2020,News,5842
31/5/2020,open,5444
31/5/2020,police,9614
31/5/2020,protest,8114
31/5/2020,protesting,6259
31/5/2020,protests,11602
31/5/2020,right,11677
31/5/2020,riots,9514
31/5/2020,state,8367
31/5/2020,test,6559
31/5/2020,testing,6497
31/5/2020,Trump,16140
31/5/2020,US,8714
31/5/2020,world,12656
