created_at,TextPivot,Count of Number of Records
28/3/2020,deliver,591
28/3/2020,government,2098
28/3/2020,news,2149
28/3/2020,officials,748
28/3/2020,signing,470
28/3/2020,spread,3406
28/3/2020,Trump,2780
28/3/2020,world,3930
29/3/2020,Act,2767
29/3/2020,country,2350
29/3/2020,crisis,2028
29/3/2020,deliver,2834
29/3/2020,government,1662
29/3/2020,news,1838
29/3/2020,officials,3057
29/3/2020,signing,2733
29/3/2020,spread,2677
29/3/2020,Trump,3553
29/3/2020,world,3232
30/3/2020,Act,6620
30/3/2020,country,2404
30/3/2020,crisis,3342
30/3/2020,deliver,6429
30/3/2020,government,2122
30/3/2020,news,2416
30/3/2020,officials,6725
30/3/2020,signing,6298
30/3/2020,spread,3257
30/3/2020,Trump,3097
30/3/2020,world,2839
31/3/2020,Act,802
31/3/2020,country,1739
31/3/2020,crisis,2759
31/3/2020,deliver,683
31/3/2020,government,1739
31/3/2020,news,1588
31/3/2020,officials,862
31/3/2020,signing,550
31/3/2020,spread,2472
31/3/2020,Trump,1591
31/3/2020,world,2477
1/4/2020,country,5464
1/4/2020,crisis,7845
1/4/2020,global,3983
1/4/2020,government,6660
1/4/2020,news,6750
1/4/2020,Sign,3837
1/4/2020,spread,7010
1/4/2020,Trump,7269
1/4/2020,UK,5670
1/4/2020,World,8810
2/4/2020,country,5418
2/4/2020,crisis,7781
2/4/2020,global,4635
2/4/2020,Government,6913
2/4/2020,News,7311
2/4/2020,SIGN,4466
2/4/2020,Spread,7325
2/4/2020,Trump,6093
2/4/2020,UK,4466
2/4/2020,World,10097
3/4/2020,country,4876
3/4/2020,crisis,7637
3/4/2020,global,4146
3/4/2020,government,5977
3/4/2020,news,6231
3/4/2020,sign,3397
3/4/2020,spread,7108
3/4/2020,Trump,6442
3/4/2020,UK,3334
3/4/2020,world,9956
4/4/2020,world,8439
4/4/2020,UK,2715
4/4/2020,Trump,7059
4/4/2020,spread,6221
4/4/2020,president,3080
4/4/2020,News,5455
4/4/2020,India,2724
4/4/2020,Government,4916
4/4/2020,global,2753
4/4/2020,crisis,4764
4/4/2020,country,4618
4/4/2020,#lockdown,3020
5/4/2020,world,7770
5/4/2020,UK,2995
5/4/2020,Trump,5700
5/4/2020,spread,5550
5/4/2020,president,2616
5/4/2020,NEWS,4944
5/4/2020,India,3256
5/4/2020,government,4276
5/4/2020,global,3016
5/4/2020,crisis,4448
5/4/2020,country,4516
5/4/2020,#lockdown,2995
6/4/2020,World,5542
6/4/2020,Trump,3672
6/4/2020,spreading,1765
6/4/2020,spread,3109
6/4/2020,sir,3044
6/4/2020,PM,1781
6/4/2020,News,4118
6/4/2020,media,1630
6/4/2020,kill,1448
6/4/2020,India,5103
6/4/2020,govt,1730
6/4/2020,government,2523
6/4/2020,crisis,2117
6/4/2020,Country,3302
6/4/2020,@narendramodi,2835
7/4/2020,world,4189
7/4/2020,trump,2629
7/4/2020,spreading,996
7/4/2020,spread,2119
7/4/2020,Sir,2079
7/4/2020,pm,956
7/4/2020,news,2442
7/4/2020,Media,1046
7/4/2020,kill,1307
7/4/2020,INDIA,2969
7/4/2020,govt,1165
7/4/2020,Government,1613
7/4/2020,Crisis,1447
7/4/2020,country,1977
7/4/2020,@narendramodi,1627
8/4/2020,world,5214
8/4/2020,united,1859
8/4/2020,Trump,3598
8/4/2020,spread,2618
8/4/2020,Sir,2636
8/4/2020,Prime,1575
8/4/2020,News,2983
8/4/2020,Minister,1884
8/4/2020,media,1467
8/4/2020,India,3498
8/4/2020,govt,1679
8/4/2020,Government,2417
8/4/2020,crisis,2255
8/4/2020,country,4158
8/4/2020,Chinese,1553
8/4/2020,@narendramodi,2826
9/4/2020,World,3705
9/4/2020,trump,1779
9/4/2020,spread,2249
9/4/2020,sir,2000
9/4/2020,news,2479
9/4/2020,India,3157
9/4/2020,govt,1238
9/4/2020,Government,2090
9/4/2020,CRISIS,1662
9/4/2020,country,2337
9/4/2020,@narendramodi,1873
10/4/2020,world,5250
10/4/2020,Trump,2559
10/4/2020,spreading,1382
10/4/2020,spread,2795
10/4/2020,sir,2831
10/4/2020,police,1113
10/4/2020,news,2784
10/4/2020,MEDIA,1401
10/4/2020,India,4235
10/4/2020,Govt,1970
10/4/2020,government,2434
10/4/2020,crisis,2228
10/4/2020,country,3011
10/4/2020,Chinese,1326
10/4/2020,@PMOIndia,1180
10/4/2020,@narendramodi,2271
11/4/2020,world,4416
11/4/2020,Trump,2110
11/4/2020,spreading,1285
11/4/2020,spread,2235
11/4/2020,sir,2553
11/4/2020,Police,1058
11/4/2020,News,2440
11/4/2020,media,1407
11/4/2020,India,3627
11/4/2020,Govt,1615
11/4/2020,government,2308
11/4/2020,crisis,1764
11/4/2020,country,2548
11/4/2020,Chinese,1209
11/4/2020,@PMOIndia,1351
11/4/2020,@narendramodi,2223
12/4/2020,world,4332
12/4/2020,Trump,2219
12/4/2020,spreading,1109
12/4/2020,spread,1916
12/4/2020,Sir,2371
12/4/2020,police,1577
12/4/2020,news,2218
12/4/2020,Media,1035
12/4/2020,India,3077
12/4/2020,govt,1584
12/4/2020,Government,1883
12/4/2020,Crisis,1572
12/4/2020,COUNTRY,2881
12/4/2020,Chinese,1222
12/4/2020,@PMOIndia,983
12/4/2020,@narendramodi,1796
13/4/2020,World,2031
13/4/2020,trump,1128
13/4/2020,spreading,513
13/4/2020,spread,970
13/4/2020,Sir,1360
13/4/2020,Police,871
13/4/2020,News,1300
13/4/2020,media,623
13/4/2020,India,1688
13/4/2020,Govt,726
13/4/2020,government,1066
13/4/2020,crisis,913
13/4/2020,Country,1650
13/4/2020,Chinese,593
13/4/2020,@PMOIndia,888
13/4/2020,@narendramodi,1390
14/4/2020,world,4039
14/4/2020,Trump,2733
14/4/2020,spreading,1089
14/4/2020,spread,2708
14/4/2020,sir,2731
14/4/2020,police,1368
14/4/2020,News,2434
14/4/2020,media,1185
14/4/2020,India,3818
14/4/2020,govt,2198
14/4/2020,Government,2638
14/4/2020,crisis,2078
14/4/2020,country,2907
14/4/2020,chinese,1046
14/4/2020,@PMOIndia,1751
14/4/2020,@narendramodi,2996
15/4/2020,world,1092
15/4/2020,WHO,1500
15/4/2020,UK,603
15/4/2020,Trump,1829
15/4/2020,spread,898
15/4/2020,news,685
15/4/2020,India,464
15/4/2020,government,794
15/4/2020,global,665
15/4/2020,crisis,988
15/4/2020,country,604
16/4/2020,world,1230
16/4/2020,WHO,1384
16/4/2020,UK,916
16/4/2020,Trump,2010
16/4/2020,spread,1174
16/4/2020,news,827
16/4/2020,India,631
16/4/2020,government,1076
16/4/2020,global,643
16/4/2020,crisis,1020
16/4/2020,country,920
17/4/2020,world,853
17/4/2020,WHO,567
17/4/2020,UK,625
17/4/2020,Trump,1510
17/4/2020,spread,835
17/4/2020,news,611
17/4/2020,India,412
17/4/2020,government,811
17/4/2020,global,533
17/4/2020,crisis,746
17/4/2020,country,629
18/4/2020,world,1079
18/4/2020,WHO,492
18/4/2020,UK,733
18/4/2020,Trump,1547
18/4/2020,spread,978
18/4/2020,news,569
18/4/2020,India,628
18/4/2020,government,853
18/4/2020,global,546
18/4/2020,crisis,605
18/4/2020,country,735
19/4/2020,world,1323
19/4/2020,WHO,486
19/4/2020,UK,724
19/4/2020,Trump,1694
19/4/2020,spread,967
19/4/2020,news,571
19/4/2020,India,509
19/4/2020,government,872
19/4/2020,global,524
19/4/2020,crisis,634
19/4/2020,country,727
20/4/2020,world,1266
20/4/2020,WHO,394
20/4/2020,UK,713
20/4/2020,Trump,1384
20/4/2020,spread,1009
20/4/2020,news,770
20/4/2020,India,521
20/4/2020,government,904
20/4/2020,global,566
20/4/2020,crisis,991
20/4/2020,country,759
21/4/2020,world,1081
21/4/2020,WHO,653
21/4/2020,UK,672
21/4/2020,Trump,1500
21/4/2020,spread,953
21/4/2020,news,715
21/4/2020,India,594
21/4/2020,government,832
21/4/2020,global,513
21/4/2020,crisis,874
21/4/2020,country,678
15/4/2020,world,1427
15/4/2020,WHO,1972
15/4/2020,UK,752
15/4/2020,Trump,2343
15/4/2020,spread,1172
15/4/2020,news,765
15/4/2020,India,655
15/4/2020,government,1017
15/4/2020,global,950
15/4/2020,crisis,1233
15/4/2020,country,777
15/4/2020,countries,650
15/4/2020,@WHO,1140
16/4/2020,world,1054
16/4/2020,WHO,1178
16/4/2020,UK,760
16/4/2020,Trump,1939
16/4/2020,spread,1010
16/4/2020,news,643
16/4/2020,India,509
16/4/2020,government,929
16/4/2020,global,564
16/4/2020,crisis,882
16/4/2020,country,810
16/4/2020,countries,494
16/4/2020,@WHO,602
17/4/2020,world,908
17/4/2020,WHO,586
17/4/2020,UK,695
17/4/2020,Trump,1334
17/4/2020,spread,833
17/4/2020,news,647
17/4/2020,India,539
17/4/2020,government,783
17/4/2020,global,465
17/4/2020,crisis,756
17/4/2020,country,612
17/4/2020,countries,503
17/4/2020,@WHO,343
18/4/2020,world,996
18/4/2020,WHO,437
18/4/2020,UK,709
18/4/2020,Trump,1095
18/4/2020,spread,890
18/4/2020,news,532
18/4/2020,India,596
18/4/2020,government,815
18/4/2020,global,443
18/4/2020,crisis,575
18/4/2020,country,597
18/4/2020,countries,463
18/4/2020,@WHO,387
19/4/2020,world,990
19/4/2020,WHO,360
19/4/2020,UK,499
19/4/2020,Trump,867
19/4/2020,spread,671
19/4/2020,news,388
19/4/2020,India,499
19/4/2020,government,649
19/4/2020,global,453
19/4/2020,crisis,457
19/4/2020,country,519
19/4/2020,countries,289
19/4/2020,@WHO,381
20/4/2020,world,1003
20/4/2020,WHO,365
20/4/2020,UK,484
20/4/2020,Trump,1344
20/4/2020,spread,838
20/4/2020,news,585
20/4/2020,India,435
20/4/2020,government,755
20/4/2020,global,491
20/4/2020,crisis,841
20/4/2020,country,644
20/4/2020,countries,429
20/4/2020,@WHO,284
21/4/2020,world,811
21/4/2020,WHO,406
21/4/2020,UK,657
21/4/2020,Trump,1077
21/4/2020,spread,734
21/4/2020,news,528
21/4/2020,India,404
21/4/2020,government,719
21/4/2020,global,368
21/4/2020,crisis,708
21/4/2020,country,499
21/4/2020,countries,367
21/4/2020,@WHO,297
15/4/2020,world,1324
15/4/2020,World,932
15/4/2020,WHO,1993
15/4/2020,UK,652
15/4/2020,Trump,2438
15/4/2020,spread,1076
15/4/2020,news,763
15/4/2020,India,563
15/4/2020,government,913
15/4/2020,global,835
15/4/2020,crisis,1023
15/4/2020,country,755
15/4/2020,@WHO,1065
16/4/2020,world,1463
16/4/2020,World,1128
16/4/2020,WHO,1627
16/4/2020,UK,1114
16/4/2020,Trump,2409
16/4/2020,spread,1397
16/4/2020,news,961
16/4/2020,India,783
16/4/2020,government,1257
16/4/2020,global,813
16/4/2020,crisis,1243
16/4/2020,country,1135
16/4/2020,@WHO,876
17/4/2020,world,917
17/4/2020,World,455
17/4/2020,WHO,647
17/4/2020,UK,807
17/4/2020,Trump,1609
17/4/2020,spread,916
17/4/2020,news,685
17/4/2020,India,473
17/4/2020,government,941
17/4/2020,global,527
17/4/2020,crisis,850
17/4/2020,country,622
17/4/2020,@WHO,354
18/4/2020,world,806
18/4/2020,World,291
18/4/2020,WHO,357
18/4/2020,UK,589
18/4/2020,Trump,975
18/4/2020,spread,750
18/4/2020,news,377
18/4/2020,India,504
18/4/2020,government,670
18/4/2020,global,422
18/4/2020,crisis,455
18/4/2020,country,495
18/4/2020,@WHO,317
19/4/2020,world,1511
19/4/2020,World,346
19/4/2020,WHO,551
19/4/2020,UK,885
19/4/2020,Trump,1661
19/4/2020,spread,1083
19/4/2020,news,636
19/4/2020,India,631
19/4/2020,government,1117
19/4/2020,global,811
19/4/2020,crisis,708
19/4/2020,country,855
19/4/2020,@WHO,656
20/4/2020,world,1247
20/4/2020,World,292
20/4/2020,WHO,360
20/4/2020,UK,636
20/4/2020,Trump,1494
20/4/2020,spread,1065
20/4/2020,news,757
20/4/2020,India,495
20/4/2020,government,862
20/4/2020,global,574
20/4/2020,crisis,1028
20/4/2020,country,732
20/4/2020,@WHO,339
21/4/2020,world,587
21/4/2020,World,191
21/4/2020,WHO,405
21/4/2020,UK,395
21/4/2020,Trump,1013
21/4/2020,spread,543
21/4/2020,news,432
21/4/2020,India,282
21/4/2020,government,495
21/4/2020,global,270
21/4/2020,crisis,442
21/4/2020,country,410
21/4/2020,@WHO,192
15/4/2020,world,2805
15/4/2020,UK,649
15/4/2020,Trump,2524
15/4/2020,States,554
15/4/2020,spread,1294
15/4/2020,President,854
15/4/2020,news,1290
15/4/2020,Government,1308
15/4/2020,global,1015
15/4/2020,crisis,1692
15/4/2020,country,977
15/4/2020,#lockdown,807
16/4/2020,world,1043
16/4/2020,UK,421
16/4/2020,Trump,881
16/4/2020,states,279
16/4/2020,Spread,582
16/4/2020,President,332
16/4/2020,news,587
16/4/2020,Government,592
16/4/2020,Global,395
16/4/2020,crisis,945
16/4/2020,country,567
16/4/2020,#lockdown,394
17/4/2020,world,1556
17/4/2020,UK,717
17/4/2020,Trump,1333
17/4/2020,states,569
17/4/2020,spread,1035
17/4/2020,president,557
17/4/2020,news,1050
17/4/2020,government,1192
17/4/2020,global,581
17/4/2020,crisis,1248
17/4/2020,country,890
17/4/2020,#lockdown,736
18/4/2020,world,950
18/4/2020,UK,381
18/4/2020,Trump,877
18/4/2020,States,360
18/4/2020,spread,675
18/4/2020,President,393
18/4/2020,News,568
18/4/2020,government,644
18/4/2020,GLOBAL,434
18/4/2020,crisis,530
18/4/2020,country,546
18/4/2020,#lockdown,424
19/4/2020,WORLD,864
19/4/2020,UK,293
19/4/2020,Trump,689
19/4/2020,states,321
19/4/2020,spread,407
19/4/2020,president,254
19/4/2020,news,410
19/4/2020,government,609
19/4/2020,Global,255
19/4/2020,crisis,364
19/4/2020,country,414
19/4/2020,#Lockdown,436
20/4/2020,world,1015
20/4/2020,UK,390
20/4/2020,Trump,712
20/4/2020,States,436
20/4/2020,spread,607
20/4/2020,President,337
20/4/2020,News,705
20/4/2020,government,720
20/4/2020,global,393
20/4/2020,crisis,758
20/4/2020,country,482
20/4/2020,#lockdown,666
21/4/2020,world,1383
21/4/2020,UK,658
21/4/2020,Trump,1085
21/4/2020,states,639
21/4/2020,spread,815
21/4/2020,President,578
21/4/2020,news,1033
21/4/2020,government,1003
21/4/2020,global,627
21/4/2020,crisis,1123
21/4/2020,Country,791
21/4/2020,#lockdown,667
22/4/2020,world,924
22/4/2020,UK,518
22/4/2020,Trump,1032
22/4/2020,spread,683
22/4/2020,news,543
22/4/2020,India,378
22/4/2020,government,634
22/4/2020,global,468
22/4/2020,crisis,779
22/4/2020,country,493
23/4/2020,world,1294
23/4/2020,UK,764
23/4/2020,Trump,1521
23/4/2020,spread,1194
23/4/2020,news,954
23/4/2020,India,545
23/4/2020,government,958
23/4/2020,global,696
23/4/2020,crisis,1182
23/4/2020,country,874
24/4/2020,world,1024
24/4/2020,UK,524
24/4/2020,Trump,2559
24/4/2020,spread,835
24/4/2020,news,691
24/4/2020,India,459
24/4/2020,government,582
24/4/2020,global,525
24/4/2020,crisis,854
24/4/2020,country,571
25/4/2020,world,858
25/4/2020,UK,604
25/4/2020,Trump,1170
25/4/2020,spread,698
25/4/2020,news,492
25/4/2020,India,455
25/4/2020,government,607
25/4/2020,global,377
25/4/2020,crisis,504
25/4/2020,country,522
26/4/2020,world,594
26/4/2020,UK,367
26/4/2020,Trump,714
26/4/2020,spread,680
26/4/2020,news,392
26/4/2020,India,394
26/4/2020,government,461
26/4/2020,global,219
26/4/2020,crisis,339
26/4/2020,country,395
27/4/2020,world,871
27/4/2020,UK,585
27/4/2020,Trump,812
27/4/2020,spread,831
27/4/2020,news,576
27/4/2020,India,510
27/4/2020,government,643
27/4/2020,global,443
27/4/2020,crisis,665
27/4/2020,country,560
28/4/2020,world,1181
28/4/2020,UK,791
28/4/2020,Trump,1270
28/4/2020,spread,1017
28/4/2020,news,744
28/4/2020,India,564
28/4/2020,government,1005
28/4/2020,global,592
28/4/2020,crisis,994
28/4/2020,country,678
22/4/2020,world,1045
22/4/2020,UK,633
22/4/2020,Trump,1194
22/4/2020,spread,797
22/4/2020,news,655
22/4/2020,India,372
22/4/2020,government,709
22/4/2020,global,508
22/4/2020,crisis,930
22/4/2020,country,543
23/4/2020,world,1041
23/4/2020,UK,624
23/4/2020,Trump,1437
23/4/2020,spread,984
23/4/2020,news,783
23/4/2020,India,445
23/4/2020,government,769
23/4/2020,global,604
23/4/2020,crisis,1043
23/4/2020,country,718
24/4/2020,world,1040
24/4/2020,UK,514
24/4/2020,Trump,2591
24/4/2020,spread,865
24/4/2020,news,709
24/4/2020,India,439
24/4/2020,government,628
24/4/2020,global,538
24/4/2020,crisis,863
24/4/2020,country,614
25/4/2020,world,783
25/4/2020,UK,486
25/4/2020,Trump,1056
25/4/2020,spread,665
25/4/2020,news,441
25/4/2020,India,382
25/4/2020,government,460
25/4/2020,global,292
25/4/2020,crisis,420
25/4/2020,country,474
26/4/2020,world,453
26/4/2020,UK,370
26/4/2020,Trump,546
26/4/2020,spread,660
26/4/2020,news,290
26/4/2020,India,345
26/4/2020,government,372
26/4/2020,global,184
26/4/2020,crisis,265
26/4/2020,country,318
27/4/2020,world,1037
27/4/2020,UK,749
27/4/2020,Trump,1040
27/4/2020,spread,1033
27/4/2020,news,742
27/4/2020,India,599
27/4/2020,government,851
27/4/2020,global,620
27/4/2020,crisis,919
27/4/2020,country,769
28/4/2020,world,1134
28/4/2020,UK,775
28/4/2020,Trump,1286
28/4/2020,spread,1095
28/4/2020,news,743
28/4/2020,India,632
28/4/2020,government,1048
28/4/2020,global,608
28/4/2020,crisis,969
28/4/2020,country,776
22/4/2020,world,1180
22/4/2020,UK,825
22/4/2020,Trump,1452
22/4/2020,spread,963
22/4/2020,news,786
22/4/2020,government,885
22/4/2020,global,630
22/4/2020,crisis,1159
22/4/2020,country,684
23/4/2020,world,941
23/4/2020,UK,565
23/4/2020,Trump,1426
23/4/2020,spread,871
23/4/2020,news,699
23/4/2020,government,682
23/4/2020,global,527
23/4/2020,crisis,894
23/4/2020,country,707
24/4/2020,world,1008
24/4/2020,UK,529
24/4/2020,Trump,2846
24/4/2020,spread,906
24/4/2020,news,743
24/4/2020,government,615
24/4/2020,global,571
24/4/2020,crisis,971
24/4/2020,country,619
25/4/2020,world,625
25/4/2020,UK,442
25/4/2020,Trump,908
25/4/2020,spread,507
25/4/2020,news,458
25/4/2020,government,392
25/4/2020,global,300
25/4/2020,crisis,370
25/4/2020,country,422
26/4/2020,world,584
26/4/2020,UK,432
26/4/2020,Trump,705
26/4/2020,spread,724
26/4/2020,news,405
26/4/2020,government,431
26/4/2020,global,230
26/4/2020,crisis,306
26/4/2020,country,377
27/4/2020,world,1246
27/4/2020,UK,837
27/4/2020,Trump,1269
27/4/2020,spread,1111
27/4/2020,news,775
27/4/2020,government,1022
27/4/2020,global,694
27/4/2020,crisis,1063
27/4/2020,country,804
28/4/2020,world,871
28/4/2020,UK,649
28/4/2020,Trump,910
28/4/2020,spread,909
28/4/2020,news,551
28/4/2020,government,803
28/4/2020,global,544
28/4/2020,crisis,726
28/4/2020,country,579
29/4/2020,black,6068
29/4/2020,country,11491
29/4/2020,crisis,10791
29/4/2020,government,10419
29/4/2020,India,8501
29/4/2020,news,9079
29/4/2020,News,7737
29/4/2020,police,6354
29/4/2020,spread,9665
29/4/2020,Trump,17771
29/4/2020,UK,7522
29/4/2020,WHO,7135
29/4/2020,world,14156
30/4/2020,world,10772
30/4/2020,UK,5751
30/4/2020,Trump,16722
30/4/2020,States,5051
30/4/2020,spread,6203
30/4/2020,president,5053
30/4/2020,open,4654
30/4/2020,News,11561
30/4/2020,government,8945
30/4/2020,Crisis,9114
30/4/2020,country,6627
1/5/2020,#lockdown,2703
1/5/2020,country,2543
1/5/2020,crisis,4451
1/5/2020,government,2893
1/5/2020,India,1684
1/5/2020,news,2561
1/5/2020,spread,3044
1/5/2020,Trump,2913
1/5/2020,UK,2056
1/5/2020,world,3960
2/5/2020,#lockdown,1896
2/5/2020,country,1816
2/5/2020,crisis,2127
2/5/2020,government,1722
2/5/2020,India,1376
2/5/2020,news,1487
2/5/2020,spread,2505
2/5/2020,Trump,1882
2/5/2020,UK,1378
2/5/2020,world,2696
3/5/2020,world,11681
3/5/2020,UK,5164
3/5/2020,Trump,16382
3/5/2020,states,5931
3/5/2020,Spread,6837
3/5/2020,president,5656
3/5/2020,news,10800
3/5/2020,media,4251
3/5/2020,India,5895
3/5/2020,Govt,4251
3/5/2020,government,9086
3/5/2020,crisis,6844
3/5/2020,country,7119
4/5/2020,World,11950
4/5/2020,UK,5302
4/5/2020,Trump,17484
4/5/2020,States,5656
4/5/2020,spread,6806
4/5/2020,president,5659
4/5/2020,open,5236
4/5/2020,news,12260
4/5/2020,India,5155
4/5/2020,Govt,4585
4/5/2020,government,10071
4/5/2020,Global,5897
4/5/2020,crisis,8610
4/5/2020,country,7173
5/5/2020,world,12702
5/5/2020,UK,9997
5/5/2020,Trump,18338
5/5/2020,states,7078
5/5/2020,spread,7260
5/5/2020,President,6116
5/5/2020,open,5507
5/5/2020,news,12449
5/5/2020,government,11908
5/5/2020,GLOBAL,6513
5/5/2020,crisis,10652
5/5/2020,country,8065
6/5/2020,country,7278
6/5/2020,crisis,9004
6/5/2020,global,5459
6/5/2020,government,10452
6/5/2020,India,4552
6/5/2020,news,11324
6/5/2020,open,4917
6/5/2020,President,5683
6/5/2020,spread,6653
6/5/2020,states,6269
6/5/2020,Trump,17061
6/5/2020,UK,8369
6/5/2020,World,11427
7/5/2020,Country,7278
7/5/2020,crisis,9860
7/5/2020,government,9873
7/5/2020,News,12983
7/5/2020,open,4634
7/5/2020,president,5113
7/5/2020,spread,6756
7/5/2020,states,5342
7/5/2020,Trump,16892
7/5/2020,UK,8186
7/5/2020,world,10560
8/5/2020,country,7958
8/5/2020,crisis,10328
8/5/2020,government,10283
8/5/2020,News,12967
8/5/2020,open,4972
8/5/2020,president,4994
8/5/2020,spread,7159
8/5/2020,states,5238
8/5/2020,Trump,17452
8/5/2020,UK,8206
8/5/2020,world,11448
9/5/2020,country,7539
9/5/2020,crisis,8852
9/5/2020,government,10022
9/5/2020,India,5103
9/5/2020,News,12147
9/5/2020,Open,4708
9/5/2020,President,5904
9/5/2020,spread,7590
9/5/2020,States,5410
9/5/2020,Trump,18759
9/5/2020,UK,6401
9/5/2020,world,12024
10/5/2020,country,7672
10/5/2020,crisis,6952
10/5/2020,Global,4115
10/5/2020,government,8445
10/5/2020,govt,4119
10/5/2020,India,4504
10/5/2020,News,10468
10/5/2020,open,4086
10/5/2020,President,5980
10/5/2020,Spread,6474
10/5/2020,states,4839
10/5/2020,TRUMP,16499
10/5/2020,UK,6179
10/5/2020,World,10841
11/5/2020,Boris,4915
11/5/2020,country,7234
11/5/2020,crisis,5838
11/5/2020,global,4073
11/5/2020,government,9721
11/5/2020,India,4509
11/5/2020,news,10038
11/5/2020,President,6161
11/5/2020,spread,5998
11/5/2020,states,4519
11/5/2020,Trump,15535
11/5/2020,UK,7408
11/5/2020,world,11157
12/5/2020,country,7012
12/5/2020,crisis,7739
12/5/2020,government,9475
12/5/2020,India,4469
12/5/2020,News,11004
12/5/2020,OpEn,4715
12/5/2020,President,6700
12/5/2020,Spread,6885
12/5/2020,states,5460
12/5/2020,Trump,17928
12/5/2020,UK,5828
12/5/2020,WORLD,10355
13/5/2020,country,7321
13/5/2020,crisis,8158
13/5/2020,global,4340
13/5/2020,government,9463
13/5/2020,India,5370
13/5/2020,news,10652
13/5/2020,open,4965
13/5/2020,President,5940
13/5/2020,spread,6985
13/5/2020,states,5723
13/5/2020,Trump,15843
13/5/2020,UK,5994
13/5/2020,world,11750
14/5/2020,country,7484
14/5/2020,crisis,9242
14/5/2020,global,4960
14/5/2020,government,11520
14/5/2020,NEWS,12784
14/5/2020,open,5737
14/5/2020,president,5267
14/5/2020,spread,7003
14/5/2020,States,5535
14/5/2020,Trump,15737
14/5/2020,UK,6956
14/5/2020,world,11718
15/5/2020,country,6320
15/5/2020,crisis,8933
15/5/2020,Global,4922
15/5/2020,government,9164
15/5/2020,news,11258
15/5/2020,open,5064
15/5/2020,President,5229
15/5/2020,spread,6828
15/5/2020,States,5006
15/5/2020,trump,15615
15/5/2020,UK,5081
15/5/2020,world,11052
16/5/2020,country,7343
16/5/2020,crisis,8619
16/5/2020,global,4688
16/5/2020,government,9517
16/5/2020,India,5324
16/5/2020,news,12179
16/5/2020,open,5641
16/5/2020,President,5216
16/5/2020,relief,5321
16/5/2020,spread,6727
16/5/2020,States,5498
16/5/2020,Trump,17959
16/5/2020,UK,5294
16/5/2020,world,11835
17/5/2020,country,11185
17/5/2020,crisis,11270
17/5/2020,government,13829
17/5/2020,india,9130
17/5/2020,news,17914
17/5/2020,open,7540
17/5/2020,president,11001
17/5/2020,spread,9884
17/5/2020,States,8059
17/5/2020,Trump,28766
17/5/2020,UK,7526
17/5/2020,world,17675
18/5/2020,country,11332
18/5/2020,Crisis,10644
18/5/2020,government,14469
18/5/2020,India,8649
18/5/2020,news,16047
18/5/2020,open,7393
18/5/2020,president,9336
18/5/2020,spread,9703
18/5/2020,states,8258
18/5/2020,Trump,29701
18/5/2020,UK,7993
18/5/2020,World,17391
19/5/2020,countries,7549
19/5/2020,country,11720
19/5/2020,crisis,14234
19/5/2020,global,7806
19/5/2020,government,15281
19/5/2020,India,9505
19/5/2020,media,7527
19/5/2020,News,24104
19/5/2020,OPEN,8757
19/5/2020,President,12782
19/5/2020,spread,12403
19/5/2020,states,9104
19/5/2020,Trump,35218
19/5/2020,UK,9953
19/5/2020,world,20979
22/5/2020,country,2533
22/5/2020,crisis,3573
22/5/2020,government,3573
22/5/2020,India,2731
22/5/2020,news,2324
22/5/2020,News,2970
22/5/2020,spread,2559
22/5/2020,Trump,4959
22/5/2020,UK,3324
22/5/2020,world,3611
23/5/2020,country,3094
23/5/2020,crisis,2363
23/5/2020,Cummings,5462
23/5/2020,Dominic,3231
23/5/2020,government,3566
23/5/2020,India,2313
23/5/2020,miles,2240
23/5/2020,News,2653
23/5/2020,news,1859
23/5/2020,spread,2489
23/5/2020,travel,2306
23/5/2020,Trump,3782
23/5/2020,UK,2417
23/5/2020,world,3079
24/5/2020,country,10150
24/5/2020,crisis,7555
24/5/2020,Cummings,11394
24/5/2020,government,11802
24/5/2020,India,6007
24/5/2020,news,12278
24/5/2020,President,6251
24/5/2020,spread,8647
24/5/2020,States,7099
24/5/2020,travel,5473
24/5/2020,Trump,18275
24/5/2020,UK,6174
24/5/2020,World,12294
25/5/2020,country,10749
25/5/2020,crisis,8671
25/5/2020,Cummings,14723
25/5/2020,government,12669
25/5/2020,India,7777
25/5/2020,media,6369
25/5/2020,news,13976
25/5/2020,President,7464
25/5/2020,spread,8603
25/5/2020,states,7278
25/5/2020,Trump,18461
25/5/2020,UK,6567
25/5/2020,World,13302
26/5/2020,country,9650
26/5/2020,crisis,12255
26/5/2020,Cummings,10609
26/5/2020,government,13794
26/5/2020,India,7595
26/5/2020,media,6928
26/5/2020,news,16529
26/5/2020,open,6479
26/5/2020,President,6757
26/5/2020,SPREAD,8867
26/5/2020,States,8081
26/5/2020,Trump,19147
26/5/2020,UK,7990
26/5/2020,world,15286
27/5/2020,country,10258
27/5/2020,crisis,13025
27/5/2020,Government,13271
27/5/2020,india,6856
27/5/2020,news,15677
27/5/2020,president,6862
27/5/2020,spread,8677
27/5/2020,states,8457
27/5/2020,Trump,18337
27/5/2020,uk,7362
27/5/2020,world,15417
28/5/2020,country,9092
28/5/2020,crisis,10882
28/5/2020,government,13091
28/5/2020,India,5783
28/5/2020,Media,6193
28/5/2020,News,13436
28/5/2020,President,6288
28/5/2020,spread,7611
28/5/2020,states,7344
28/5/2020,Trump,16177
