created_at,TextPivot,Count of Number of Records
05-04-2020,spread,5550
05-04-2020,social,4077
05-04-2020,safe,6206
05-04-2020,risk,3002
05-04-2020,right,4840
05-04-2020,response,2882
05-04-2020,really,3944
05-04-2020,read,3165
05-04-2020,public,3493
05-04-2020,president,2616
05-04-2020,positive,4869
05-04-2020,patients,3919
05-04-2020,pandemic,8105
05-04-2020,Number,3301
05-04-2020,NEWS,4944
05-04-2020,medical,3902
05-04-2020,masks,3250
05-04-2020,mask,5171
05-04-2020,Love,2755
05-04-2020,lockdown,4368
05-04-2020,lives,3378
05-04-2020,live,2875
05-04-2020,life,3083
05-04-2020,latest,5331
05-04-2020,India,3256
05-04-2020,hospital,3952
05-04-2020,hope,3975
05-04-2020,home,8763
05-04-2020,help,9845
05-04-2020,health,7554
05-04-2020,great,5300
05-04-2020,government,4276
05-04-2020,good,6751
05-04-2020,God,3120
05-04-2020,global,3016
05-04-2020,free,2571
05-04-2020,fight,6168
05-04-2020,family,3127
05-04-2020,face,2674
05-04-2020,died,2534
05-04-2020,deaths,6691
05-04-2020,death,4947
05-04-2020,daily,3713
05-04-2020,crisis,4448
05-04-2020,country,4516
05-04-2020,confirmed,3585
05-04-2020,China,4102
05-04-2020,cases,13011
05-04-2020,care,4052
05-04-2020,better,2913
05-04-2020,best,2705
05-04-2020,April,3010
05-04-2020,#StayHome,3572
05-04-2020,#SocialDistancing,2955
05-04-2020,#lockdown,2995
05-04-2020,@realDonaldTrump,5980
06-04-2020,year,1890
06-04-2020,World,5542
06-04-2020,work,3061
06-04-2020,vaccine,1601
06-04-2020,Update,1451
06-04-2020,TRYING,1608
06-04-2020,Trump,3672
06-04-2020,today,2319
06-04-2020,Times,1697
06-04-2020,time,6960
06-04-2020,thank,2147
06-04-2020,test,2015
06-04-2020,sure,1570
06-04-2020,stop,2909
06-04-2020,stay,4094
06-04-2020,state,1539
06-04-2020,spreading,1765
06-04-2020,spread,3109
06-04-2020,soon,1574
06-04-2020,social,1787
06-04-2020,sir,3044
06-04-2020,shit,3934
06-04-2020,safe,2159
06-04-2020,right,2713
06-04-2020,Really,3582
06-04-2020,real,1735
06-04-2020,positive,2597
06-04-2020,PM,1781
06-04-2020,patients,2066
06-04-2020,pandemic,3416
06-04-2020,News,4118
06-04-2020,money,2148
06-04-2020,media,1630
06-04-2020,Man,2355
06-04-2020,love,1729
06-04-2020,Lol,1450
06-04-2020,lockdown,3819
06-04-2020,live,1555
06-04-2020,life,2380
06-04-2020,kill,1448
06-04-2020,India,5103
06-04-2020,hospital,1964
06-04-2020,hope,3275
06-04-2020,home,3859
06-04-2020,help,3711
06-04-2020,Health,2559
06-04-2020,great,1727
06-04-2020,govt,1730
06-04-2020,government,2523
06-04-2020,good,3943
06-04-2020,God,3147
06-04-2020,fuck,2589
06-04-2020,fighting,1630
06-04-2020,fight,4833
06-04-2020,family,2395
06-04-2020,end,1984
06-04-2020,doctors,2118
06-04-2020,died,1403
06-04-2020,die,2033
06-04-2020,deaths,2025
06-04-2020,death,2307
06-04-2020,cure,1612
06-04-2020,crisis,2117
06-04-2020,Country,3302
06-04-2020,China,2758
06-04-2020,cause,1698
06-04-2020,cases,3866
06-04-2020,care,2024
06-04-2020,better,1960
06-04-2020,Best,1891
06-04-2020,bad,1611
06-04-2020,away,2129
06-04-2020,@realDonaldTrump,2974
06-04-2020,@narendramodi,2835
06-04-2020,5G,1945
07-04-2020,year,1384
07-04-2020,world,4189
07-04-2020,work,2611
07-04-2020,Vaccine,1041
07-04-2020,Update,1193
07-04-2020,trying,993
07-04-2020,trump,2629
07-04-2020,today,1742
07-04-2020,times,1168
07-04-2020,time,5236
07-04-2020,thank,1220
07-04-2020,test,1148
07-04-2020,sure,1295
07-04-2020,stop,2014
07-04-2020,STAY,2934
07-04-2020,State,1091
07-04-2020,spreading,996
07-04-2020,spread,2119
07-04-2020,soon,1116
07-04-2020,social,1137
07-04-2020,Sir,2079
07-04-2020,shit,3126
07-04-2020,safe,1468
07-04-2020,Right,2095
07-04-2020,really,2618
07-04-2020,REAL,1284
07-04-2020,positive,1517
07-04-2020,pm,956
07-04-2020,patients,1517
07-04-2020,pandemic,2405
07-04-2020,news,2442
07-04-2020,money,1980
07-04-2020,Media,1046
07-04-2020,man,1690
07-04-2020,love,1363
07-04-2020,lol,1194
07-04-2020,lockdown,2483
07-04-2020,live,1182
07-04-2020,Life,1800
07-04-2020,kill,1307
07-04-2020,INDIA,2969
07-04-2020,hospital,1048
07-04-2020,Hope,1943
07-04-2020,home,3049
07-04-2020,help,3003
07-04-2020,health,2016
07-04-2020,great,1288
07-04-2020,govt,1165
07-04-2020,Government,1613
07-04-2020,good,2878
07-04-2020,god,1883
07-04-2020,fuck,1980
07-04-2020,fighting,1082
07-04-2020,fight,2732
07-04-2020,family,1195
07-04-2020,end,1511
07-04-2020,doctors,1196
07-04-2020,died,1208
07-04-2020,die,1649
07-04-2020,deaths,1648
07-04-2020,death,1703
07-04-2020,cure,1188
07-04-2020,Crisis,1447
07-04-2020,country,1977
07-04-2020,CHINA,2161
07-04-2020,cause,1348
07-04-2020,cases,2427
07-04-2020,care,1391
07-04-2020,better,1428
07-04-2020,Best,1362
07-04-2020,bad,1129
07-04-2020,away,1542
07-04-2020,@realDonaldTrump,2213
07-04-2020,@narendramodi,1627
07-04-2020,5G,1514
08-04-2020,year,1832
08-04-2020,world,5214
08-04-2020,work,2746
08-04-2020,Warriors,2909
08-04-2020,united,1859
08-04-2020,Trump,3598
08-04-2020,Today,2197
08-04-2020,times,1517
08-04-2020,time,6353
08-04-2020,Thanks,1451
08-04-2020,Thank,1614
08-04-2020,test,1537
08-04-2020,stop,2404
08-04-2020,stay,3122
08-04-2020,state,1470
08-04-2020,spread,2618
08-04-2020,social,1690
08-04-2020,Sir,2636
08-04-2020,shit,3644
08-04-2020,salute,1670
08-04-2020,SAFE,1551
08-04-2020,Right,2593
08-04-2020,really,3217
08-04-2020,real,1971
08-04-2020,read,1492
08-04-2020,Prime,1575
08-04-2020,positive,1901
08-04-2020,patients,1556
08-04-2020,pandemic,3500
08-04-2020,News,2983
08-04-2020,money,2763
08-04-2020,Minister,1884
08-04-2020,media,1467
08-04-2020,Man,1961
08-04-2020,love,1582
08-04-2020,lockdown,3126
08-04-2020,live,1540
08-04-2020,life,3241
08-04-2020,Join,1601
08-04-2020,India,3498
08-04-2020,hope,2340
08-04-2020,home,3613
08-04-2020,help,4550
08-04-2020,health,2048
08-04-2020,great,1744
08-04-2020,govt,1679
08-04-2020,Government,2417
08-04-2020,good,3635
08-04-2020,God,2384
08-04-2020,giving,1636
08-04-2020,future,1843
08-04-2020,fuck,2312
08-04-2020,free,1587
08-04-2020,fight,3277
08-04-2020,family,1576
08-04-2020,end,1647
08-04-2020,DIED,1563
08-04-2020,die,2387
08-04-2020,deaths,2453
08-04-2020,death,2588
08-04-2020,crisis,2255
08-04-2020,country,4158
08-04-2020,Chinese,1553
08-04-2020,China,2883
08-04-2020,cause,1748
08-04-2020,cases,3371
08-04-2020,care,1464
08-04-2020,better,1770
08-04-2020,best,1539
08-04-2020,battle,1689
08-04-2020,away,1975
08-04-2020,#ThankYouCoronaWarriors,1711
08-04-2020,@realDonaldTrump,3259
08-04-2020,@narendramodi,2826
08-04-2020,5g,1563
09-04-2020,year,1427
09-04-2020,World,3705
09-04-2020,working,1206
09-04-2020,Work,2192
09-04-2020,warriors,2122
09-04-2020,trump,1779
09-04-2020,today,1748
09-04-2020,times,1352
09-04-2020,Time,4788
09-04-2020,Thank,1302
09-04-2020,test,1194
09-04-2020,stop,1857
09-04-2020,stay,2346
09-04-2020,state,1348
09-04-2020,spread,2249
09-04-2020,SOCIAL,1187
09-04-2020,sir,2000
09-04-2020,shit,2492
09-04-2020,service,1950
09-04-2020,Safe,1299
09-04-2020,right,1982
09-04-2020,really,2521
09-04-2020,real,1646
09-04-2020,read,1720
09-04-2020,purest,1598
09-04-2020,prosperity,1607
09-04-2020,prayers,1742
09-04-2020,Post,1276
09-04-2020,positive,1483
09-04-2020,patients,1331
09-04-2020,Pandemic,2628
09-04-2020,offer,1759
09-04-2020,news,2479
09-04-2020,mother,1883
09-04-2020,money,2129
09-04-2020,man,1368
09-04-2020,love,1195
09-04-2020,lockdown,2547
09-04-2020,life,3316
09-04-2020,infected,1200
09-04-2020,India,3157
09-04-2020,hope,1628
09-04-2020,home,3184
09-04-2020,help,3273
09-04-2020,Health,1498
09-04-2020,happiness,1642
09-04-2020,great,1417
09-04-2020,govt,1238
09-04-2020,Government,2090
09-04-2020,good,2883
09-04-2020,god,1682
09-04-2020,giving,2141
09-04-2020,fuck,1630
09-04-2020,free,1265
09-04-2020,form,1797
09-04-2020,fight,2487
09-04-2020,family,1373
09-04-2020,end,1360
09-04-2020,divinity,1599
09-04-2020,died,1225
09-04-2020,die,1880
09-04-2020,deaths,1694
09-04-2020,death,1853
09-04-2020,CRISIS,1662
09-04-2020,country,2337
09-04-2020,China,2339
09-04-2020,cause,1192
09-04-2020,Cases,2745
09-04-2020,care,1226
09-04-2020,better,1335
09-04-2020,Best,1265
09-04-2020,Baby,1963
09-04-2020,away,1388
09-04-2020,@realdonaldtrump,1899
09-04-2020,@narendramodi,1873
10-04-2020,year,1708
10-04-2020,world,5250
10-04-2020,work,2543
10-04-2020,Update,1306
10-04-2020,Trump,2559
10-04-2020,Today,2152
10-04-2020,times,1614
10-04-2020,Time,6205
10-04-2020,Thanks,1479
10-04-2020,Thank,1417
10-04-2020,test,1530
10-04-2020,Stop,2593
10-04-2020,Stay,3151
10-04-2020,state,1909
10-04-2020,spreading,1382
10-04-2020,spread,2795
10-04-2020,social,1746
10-04-2020,situation,1234
10-04-2020,sir,2831
10-04-2020,shit,3267
10-04-2020,save,1276
10-04-2020,safe,1717
10-04-2020,right,2540
10-04-2020,really,3083
10-04-2020,real,1696
10-04-2020,read,1447
10-04-2020,positive,1815
10-04-2020,police,1113
10-04-2020,Patients,1549
10-04-2020,pandemic,3478
10-04-2020,news,2784
10-04-2020,money,1880
10-04-2020,MEDIA,1401
10-04-2020,Man,1810
10-04-2020,love,1626
10-04-2020,lockdown,3595
10-04-2020,live,1511
10-04-2020,life,2772
10-04-2020,India,4235
10-04-2020,hope,2255
10-04-2020,home,3796
10-04-2020,Help,3396
10-04-2020,health,1989
10-04-2020,Happy,1147
10-04-2020,great,1774
10-04-2020,Govt,1970
10-04-2020,government,2434
10-04-2020,good,3989
10-04-2020,God,2284
10-04-2020,fuck,2299
10-04-2020,free,1518
10-04-2020,food,1345
10-04-2020,Fighting,1262
10-04-2020,fight,3232
10-04-2020,family,1502
10-04-2020,END,1500
10-04-2020,economy,1129
10-04-2020,Easter,1043
10-04-2020,died,1542
10-04-2020,die,2239
10-04-2020,deaths,2606
10-04-2020,death,2382
10-04-2020,crisis,2228
10-04-2020,country,3011
10-04-2020,Chinese,1326
10-04-2020,China,3419
10-04-2020,cause,1446
10-04-2020,cases,3410
10-04-2020,care,1430
10-04-2020,better,1800
10-04-2020,best,1663
10-04-2020,away,1753
10-04-2020,@realDonaldTrump,2628
10-04-2020,@PMOIndia,1180
10-04-2020,@narendramodi,2271
11-04-2020,year,1457
11-04-2020,world,4416
11-04-2020,work,2135
11-04-2020,Update,1168
11-04-2020,Trump,2110
11-04-2020,today,1821
11-04-2020,times,1379
11-04-2020,time,5097
11-04-2020,Thanks,1235
11-04-2020,Thank,1243
11-04-2020,test,1014
11-04-2020,stop,2129
11-04-2020,Stay,2764
11-04-2020,state,1487
11-04-2020,spreading,1285
11-04-2020,spread,2235
11-04-2020,social,1374
11-04-2020,situation,1285
11-04-2020,sir,2553
11-04-2020,shit,2633
11-04-2020,save,1120
11-04-2020,safe,1522
11-04-2020,right,2062
11-04-2020,really,2431
11-04-2020,real,1497
11-04-2020,read,1358
11-04-2020,positive,1724
11-04-2020,Police,1058
11-04-2020,patients,1504
11-04-2020,pandemic,2886
11-04-2020,News,2440
11-04-2020,money,1463
11-04-2020,media,1407
11-04-2020,man,1524
11-04-2020,love,1296
11-04-2020,lockdown,3960
11-04-2020,Live,1223
11-04-2020,life,2032
11-04-2020,India,3627
11-04-2020,hope,1875
11-04-2020,home,3090
11-04-2020,help,2814
11-04-2020,health,1497
11-04-2020,happy,904
11-04-2020,great,1389
11-04-2020,Govt,1615
11-04-2020,government,2308
11-04-2020,good,2971
11-04-2020,God,2196
11-04-2020,fuck,1759
11-04-2020,free,1113
11-04-2020,food,1439
11-04-2020,fighting,1134
11-04-2020,fight,2929
11-04-2020,family,1377
11-04-2020,end,1429
11-04-2020,economy,870
11-04-2020,Easter,1161
11-04-2020,died,1333
11-04-2020,die,1883
11-04-2020,deaths,2443
11-04-2020,death,2207
11-04-2020,crisis,1764
11-04-2020,country,2548
11-04-2020,Chinese,1209
11-04-2020,China,2789
11-04-2020,cause,1255
11-04-2020,cases,2985
11-04-2020,care,1455
11-04-2020,better,1437
11-04-2020,best,1379
11-04-2020,away,1561
11-04-2020,@realDonaldTrump,2092
11-04-2020,@PMOIndia,1351
11-04-2020,@narendramodi,2223
12-04-2020,year,1743
12-04-2020,world,4332
12-04-2020,work,2833
12-04-2020,Update,1107
12-04-2020,Trump,2219
12-04-2020,today,1871
12-04-2020,times,1248
12-04-2020,time,4858
12-04-2020,thanks,1288
12-04-2020,Thank,1263
12-04-2020,test,972
12-04-2020,stop,2501
12-04-2020,stay,2841
12-04-2020,state,1699
12-04-2020,spreading,1109
12-04-2020,spread,1916
12-04-2020,social,1211
12-04-2020,situation,1108
12-04-2020,Sir,2371
12-04-2020,shit,2559
12-04-2020,SAVE,1214
12-04-2020,safe,1493
12-04-2020,right,1803
12-04-2020,really,2338
12-04-2020,real,1425
12-04-2020,Read,1282
12-04-2020,positive,1564
12-04-2020,police,1577
12-04-2020,patients,1422
12-04-2020,Pandemic,2737
12-04-2020,news,2218
12-04-2020,money,1599
12-04-2020,Media,1035
12-04-2020,man,1487
12-04-2020,love,1308
12-04-2020,lockdown,3101
12-04-2020,live,1168
12-04-2020,life,1904
12-04-2020,India,3077
12-04-2020,hope,2210
12-04-2020,home,3570
12-04-2020,help,3303
12-04-2020,health,1427
12-04-2020,Happy,2225
12-04-2020,great,1257
12-04-2020,govt,1584
12-04-2020,Government,1883
12-04-2020,good,2932
12-04-2020,God,2527
12-04-2020,fuck,1783
12-04-2020,FREE,1068
12-04-2020,food,1271
12-04-2020,fighting,1050
12-04-2020,Fight,2725
12-04-2020,family,1412
12-04-2020,end,1328
12-04-2020,economy,1340
12-04-2020,easter,3440
12-04-2020,died,1223
12-04-2020,die,2397
12-04-2020,deaths,1865
12-04-2020,death,1944
12-04-2020,Crisis,1572
12-04-2020,COUNTRY,2881
12-04-2020,Chinese,1222
12-04-2020,China,2778
12-04-2020,cause,1102
12-04-2020,cases,2836
12-04-2020,care,1167
12-04-2020,better,1497
12-04-2020,best,1392
12-04-2020,away,1476
12-04-2020,@realDonaldTrump,2713
12-04-2020,@PMOIndia,983
12-04-2020,@narendramodi,1796
13-04-2020,year,820
13-04-2020,World,2031
13-04-2020,work,1737
13-04-2020,Update,716
13-04-2020,trump,1128
13-04-2020,today,911
13-04-2020,times,652
13-04-2020,Time,2538
13-04-2020,Thanks,570
13-04-2020,thank,576
13-04-2020,test,636
13-04-2020,STOP,1246
13-04-2020,STAY,1374
13-04-2020,state,1054
13-04-2020,spreading,513
13-04-2020,spread,970
13-04-2020,social,652
13-04-2020,situation,563
13-04-2020,Sir,1360
13-04-2020,shit,1136
13-04-2020,save,1096
13-04-2020,safe,725
13-04-2020,right,877
13-04-2020,really,1168
13-04-2020,real,607
13-04-2020,read,433
13-04-2020,positive,940
13-04-2020,Police,871
13-04-2020,patients,723
13-04-2020,Pandemic,1369
13-04-2020,News,1300
13-04-2020,money,849
13-04-2020,media,623
13-04-2020,man,785
13-04-2020,Love,621
13-04-2020,lockdown,2131
13-04-2020,live,620
13-04-2020,life,953
13-04-2020,India,1688
13-04-2020,Hope,1045
13-04-2020,Home,1990
13-04-2020,help,2042
13-04-2020,health,826
13-04-2020,happy,456
13-04-2020,great,644
13-04-2020,Govt,726
13-04-2020,government,1066
13-04-2020,good,1419
13-04-2020,God,1534
13-04-2020,fuck,808
13-04-2020,free,1149
13-04-2020,food,1123
13-04-2020,fighting,722
13-04-2020,fight,1472
13-04-2020,family,999
13-04-2020,end,997
13-04-2020,economy,853
13-04-2020,Easter,316
13-04-2020,DIED,588
13-04-2020,die,1145
13-04-2020,deaths,933
13-04-2020,death,969
13-04-2020,crisis,913
13-04-2020,Country,1650
13-04-2020,Chinese,593
13-04-2020,China,1412
13-04-2020,cause,554
13-04-2020,cases,1601
13-04-2020,care,835
13-04-2020,Better,727
13-04-2020,best,773
13-04-2020,away,751
13-04-2020,@realDonaldTrump,1136
13-04-2020,@PMOIndia,888
13-04-2020,@narendramodi,1390
14-04-2020,year,1647
14-04-2020,world,4039
14-04-2020,WORK,3022
14-04-2020,Update,1240
14-04-2020,Trump,2733
14-04-2020,today,1892
14-04-2020,times,1342
14-04-2020,time,5468
14-04-2020,thanks,1263
14-04-2020,thank,1531
14-04-2020,test,1277
14-04-2020,Stop,2464
14-04-2020,Stay,2672
14-04-2020,state,2236
14-04-2020,spreading,1089
14-04-2020,spread,2708
14-04-2020,social,1437
14-04-2020,situation,1329
14-04-2020,sir,2731
14-04-2020,shit,2676
14-04-2020,save,1280
14-04-2020,safe,1480
14-04-2020,right,1975
14-04-2020,really,2614
14-04-2020,real,1413
14-04-2020,read,928
14-04-2020,positive,1799
14-04-2020,police,1368
14-04-2020,patients,1433
14-04-2020,Pandemic,2926
14-04-2020,News,2434
14-04-2020,money,1994
14-04-2020,media,1185
14-04-2020,man,1569
14-04-2020,love,1269
14-04-2020,Lockdown,4233
14-04-2020,live,1315
14-04-2020,life,2010
14-04-2020,India,3818
14-04-2020,hope,2170
14-04-2020,home,3771
14-04-2020,help,3406
14-04-2020,health,1926
14-04-2020,happy,773
14-04-2020,Great,1503
14-04-2020,govt,2198
14-04-2020,Government,2638
14-04-2020,good,2864
14-04-2020,God,2576
14-04-2020,fuck,1666
14-04-2020,free,1501
14-04-2020,food,1553
14-04-2020,fighting,1254
14-04-2020,fight,3552
14-04-2020,family,1365
14-04-2020,end,1669
14-04-2020,economy,1400
14-04-2020,easter,163
14-04-2020,died,1187
14-04-2020,die,2233
14-04-2020,deaths,1974
14-04-2020,death,1871
14-04-2020,crisis,2078
14-04-2020,country,2907
14-04-2020,chinese,1046
14-04-2020,CHINA,2408
14-04-2020,cause,1192
14-04-2020,cases,3358
14-04-2020,care,1387
14-04-2020,better,1634
14-04-2020,Best,1376
14-04-2020,away,1636
14-04-2020,@realDonaldTrump,2066
14-04-2020,@PMOIndia,1751
14-04-2020,@narendramodi,2996
15-04-2020,world,1092
15-04-2020,working,746
15-04-2020,workers,973
15-04-2020,work,1257
15-04-2020,WHO,1500
15-04-2020,virus,850
15-04-2020,US,1008
15-04-2020,UK,603
15-04-2020,Trump,1829
15-04-2020,total,548
15-04-2020,today,840
15-04-2020,time,1530
15-04-2020,Thanks,935
15-04-2020,Thank,776
15-04-2020,testing,792
15-04-2020,test,494
15-04-2020,support,1465
15-04-2020,stop,509
15-04-2020,stay,646
15-04-2020,state,608
15-04-2020,spread,898
15-04-2020,social,738
15-04-2020,save,574
15-04-2020,safe,512
15-04-2020,risk,507
15-04-2020,right,766
15-04-2020,response,885
15-04-2020,really,605
15-04-2020,public,942
15-04-2020,positive,693
15-04-2020,Please,733
15-04-2020,patients,737
15-04-2020,pandemic.,902
15-04-2020,pandemic,1991
15-04-2020,number,564
15-04-2020,Now,664
15-04-2020,news,685
15-04-2020,new,2076
15-04-2020,medical,549
15-04-2020,lockdown,1216
15-04-2020,lives,483
15-04-2020,latest,1179
15-04-2020,India,464
15-04-2020,important,551
15-04-2020,home,1022
15-04-2020,help,2343
15-04-2020,healthcare,465
15-04-2020,Health,1071
15-04-2020,health,1623
15-04-2020,great,654
15-04-2020,government,794
15-04-2020,good,785
15-04-2020,global,665
15-04-2020,getting,496
15-04-2020,free,507
15-04-2020,food,464
15-04-2020,fight,850
15-04-2020,face,514
15-04-2020,economy,651
15-04-2020,does,478
15-04-2020,deaths,1197
15-04-2020,death,650
15-04-2020,data,505
15-04-2020,daily,464
15-04-2020,crisis,988
15-04-2020,country,604
15-04-2020,confirmed,565
15-04-2020,China,1114
15-04-2020,Check,513
15-04-2020,cases,2151
15-04-2020,care,1274
15-04-2020,business,568
15-04-2020,better,481
15-04-2020,April,713
15-04-2020,@realDonaldTrump,1184
16-04-2020,world,1230
16-04-2020,working,963
16-04-2020,workers,1264
16-04-2020,work,1493
16-04-2020,WHO,1384
16-04-2020,virus,1196
16-04-2020,US,1096
16-04-2020,UK,916
16-04-2020,Trump,2010
16-04-2020,total,645
16-04-2020,today,965
16-04-2020,time,1924
16-04-2020,Thanks,1088
16-04-2020,Thank,1027
16-04-2020,testing,1070
16-04-2020,test,529
16-04-2020,support,1709
16-04-2020,stop,566
16-04-2020,stay,906
16-04-2020,state,707
16-04-2020,spread,1174
16-04-2020,social,932
16-04-2020,save,1017
16-04-2020,safe,716
16-04-2020,risk,685
16-04-2020,right,922
16-04-2020,response,898
16-04-2020,really,823
16-04-2020,public,1428
16-04-2020,positive,810
16-04-2020,Please,868
16-04-2020,patients,891
16-04-2020,pandemic.,968
16-04-2020,pandemic,2233
16-04-2020,number,736
16-04-2020,Now,1072
16-04-2020,news,827
16-04-2020,new,2404
16-04-2020,medical,629
16-04-2020,lockdown,2166
16-04-2020,lives,537
16-04-2020,latest,1359
16-04-2020,India,631
16-04-2020,important,671
16-04-2020,home,1451
16-04-2020,help,2857
16-04-2020,healthcare,643
16-04-2020,Health,1359
16-04-2020,health,1917
16-04-2020,great,843
16-04-2020,government,1076
16-04-2020,good,1038
16-04-2020,global,643
16-04-2020,getting,679
16-04-2020,free,579
16-04-2020,food,708
16-04-2020,fight,1141
16-04-2020,face,637
16-04-2020,economy,710
16-04-2020,does,571
16-04-2020,deaths,1217
16-04-2020,death,674
16-04-2020,data,577
16-04-2020,daily,676
16-04-2020,crisis,1020
16-04-2020,country,920
16-04-2020,confirmed,629
16-04-2020,China,1293
16-04-2020,Check,526
16-04-2020,cases,2550
16-04-2020,care,1299
16-04-2020,business,715
16-04-2020,better,651
16-04-2020,April,895
16-04-2020,@realDonaldTrump,1158
17-04-2020,world,853
17-04-2020,working,676
17-04-2020,workers,927
17-04-2020,work,1132
17-04-2020,WHO,567
17-04-2020,virus,964
17-04-2020,US,871
17-04-2020,UK,625
17-04-2020,Trump,1510
17-04-2020,total,471
17-04-2020,today,778
17-04-2020,time,1433
17-04-2020,Thanks,855
17-04-2020,Thank,820
17-04-2020,testing,1025
17-04-2020,test,517
17-04-2020,support,1365
17-04-2020,stop,455
17-04-2020,stay,656
17-04-2020,state,631
17-04-2020,spread,835
17-04-2020,social,671
17-04-2020,save,454
17-04-2020,safe,561
17-04-2020,risk,455
17-04-2020,right,671
17-04-2020,response,658
17-04-2020,really,596
17-04-2020,public,706
17-04-2020,positive,569
17-04-2020,Please,667
17-04-2020,patients,713
17-04-2020,pandemic.,775
17-04-2020,pandemic,1836
17-04-2020,number,534
17-04-2020,Now,501
17-04-2020,news,611
17-04-2020,new,1950
17-04-2020,medical,509
17-04-2020,lockdown,1105
17-04-2020,lives,457
17-04-2020,latest,1067
17-04-2020,India,412
17-04-2020,important,500
17-04-2020,home,1030
17-04-2020,help,2151
17-04-2020,healthcare,521
17-04-2020,Health,694
17-04-2020,health,1356
17-04-2020,great,661
17-04-2020,government,811
17-04-2020,good,804
17-04-2020,global,533
17-04-2020,getting,521
17-04-2020,free,449
17-04-2020,food,532
17-04-2020,fight,721
17-04-2020,face,458
17-04-2020,economy,535
17-04-2020,does,447
17-04-2020,deaths,1315
17-04-2020,death,732
17-04-2020,data,533
17-04-2020,daily,431
17-04-2020,crisis,746
17-04-2020,country,629
17-04-2020,confirmed,459
17-04-2020,China,1088
17-04-2020,Check,468
17-04-2020,cases,1905
17-04-2020,care,936
17-04-2020,business,551
17-04-2020,better,447
17-04-2020,April,710
17-04-2020,@realDonaldTrump,1570
18-04-2020,world,1079
18-04-2020,working,505
18-04-2020,workers,718
18-04-2020,work,936
18-04-2020,WHO,492
18-04-2020,virus,1111
18-04-2020,US,968
18-04-2020,UK,733
18-04-2020,Trump,1547
18-04-2020,total,607
18-04-2020,today,620
18-04-2020,time,1360
18-04-2020,Thanks,1060
18-04-2020,Thank,773
18-04-2020,testing,811
18-04-2020,test,484
18-04-2020,support,1395
18-04-2020,stop,487
18-04-2020,stay,672
18-04-2020,state,610
18-04-2020,spread,978
18-04-2020,social,694
18-04-2020,save,346
18-04-2020,safe,527
18-04-2020,risk,526
18-04-2020,right,787
18-04-2020,response,572
18-04-2020,really,614
18-04-2020,public,596
18-04-2020,positive,758
18-04-2020,Please,678
18-04-2020,patients,661
18-04-2020,pandemic.,631
18-04-2020,pandemic,1566
18-04-2020,number,585
18-04-2020,Now,423
18-04-2020,news,569
18-04-2020,new,1861
18-04-2020,medical,497
18-04-2020,lockdown,1196
18-04-2020,lives,509
18-04-2020,latest,1257
18-04-2020,India,628
18-04-2020,important,404
18-04-2020,home,973
18-04-2020,help,1907
18-04-2020,healthcare,431
18-04-2020,Health,678
18-04-2020,health,1237
18-04-2020,great,577
18-04-2020,government,853
18-04-2020,good,832
18-04-2020,global,546
18-04-2020,getting,498
18-04-2020,free,369
18-04-2020,food,418
18-04-2020,fight,889
18-04-2020,face,438
18-04-2020,economy,351
18-04-2020,does,497
18-04-2020,deaths,1389
18-04-2020,death,879
18-04-2020,data,375
18-04-2020,daily,563
18-04-2020,crisis,605
18-04-2020,country,735
18-04-2020,confirmed,605
18-04-2020,China,1128
18-04-2020,Check,598
18-04-2020,cases,2819
18-04-2020,care,864
18-04-2020,business,330
18-04-2020,better,449
18-04-2020,April,766
18-04-2020,@realDonaldTrump,1310
19-04-2020,world,1323
19-04-2020,working,490
19-04-2020,workers,679
19-04-2020,work,973
19-04-2020,WHO,486
19-04-2020,virus,1091
19-04-2020,US,966
19-04-2020,UK,724
19-04-2020,Trump,1694
19-04-2020,total,597
19-04-2020,today,617
19-04-2020,time,1523
19-04-2020,Thanks,1044
19-04-2020,Thank,646
19-04-2020,testing,1036
19-04-2020,test,428
19-04-2020,support,1121
19-04-2020,stop,777
19-04-2020,stay,670
19-04-2020,state,623
19-04-2020,spread,967
19-04-2020,social,637
19-04-2020,save,646
19-04-2020,safe,504
19-04-2020,risk,580
19-04-2020,right,818
19-04-2020,response,742
19-04-2020,really,630
19-04-2020,public,552
19-04-2020,positive,660
19-04-2020,Please,825
19-04-2020,patients,566
19-04-2020,pandemic.,671
19-04-2020,pandemic,1627
19-04-2020,number,575
19-04-2020,Now,426
19-04-2020,news,571
19-04-2020,new,1981
19-04-2020,medical,441
19-04-2020,lockdown,1575
19-04-2020,lives,598
19-04-2020,latest,1120
19-04-2020,India,509
19-04-2020,important,393
19-04-2020,home,1019
19-04-2020,help,1744
19-04-2020,healthcare,371
19-04-2020,Health,596
19-04-2020,health,1211
19-04-2020,great,545
19-04-2020,government,872
19-04-2020,good,826
19-04-2020,global,524
19-04-2020,getting,584
19-04-2020,free,397
19-04-2020,food,443
19-04-2020,fight,811
19-04-2020,face,545
19-04-2020,economy,414
19-04-2020,does,515
19-04-2020,deaths,1282
19-04-2020,death,774
19-04-2020,data,417
19-04-2020,daily,589
19-04-2020,crisis,634
19-04-2020,country,727
19-04-2020,confirmed,564
19-04-2020,China,1321
19-04-2020,Check,459
19-04-2020,cases,2596
19-04-2020,care,772
19-04-2020,business,348
19-04-2020,better,484
19-04-2020,April,647
